transaction_id,ts,user_id,country,city,product_id,category,subcategory,unit_price,qty,discount_code,payment_type,device,channel,referrer,is_return,return_date,status,notes
icCyxLN7Fqcd,2025-09-04 07:40:08,232,US,New York,1079,Maison,Cuisine,9.08,2,WELCOME10,card,desktop,app,friend,0,,paid,
cw0QvpUpDSm2,2025-08-12 22:40:28,1937,FR,Toulouse,1256,Beauté,Soins,46.22,5,ÉTÉ2025,card,mobile,marketplace,instagram,0,,paid,
FU3LHzGLoZfB,2025-07-28 13:04:25,99,FR,Paris,1130,Mode,Chaussures,11.3,1,,card,mobile,app,friend,0,,paid,"Client a dit: ""excellent, merci !"""
OWnRlZseUbLi,2025-09-03 00:44:08,342,FR,Paris,1270,Beauté,Maquillage,50.43,2,,interac,mobile,web,direct,0,,paid,
9csd3U5RJu73,2025-07-11 08:15:21,1112,CA,Toronto,1112,Maison,Literie,25.28,1,WELCOME10,card,desktop,web,friend,0,,refunded,
cSLs8jYPIKal,2025-07-05 18:21:03,1348,US,San Francisco,1253,Beauté,Soins,41.11,1,STUDENT,paypal,desktop,app,tiktok,0,,paid,
sdZ1XiUKjn4p,2025-07-29 19:22:59,799,US,San Francisco,1008,Électronique,Téléphones,19.4,1,BLACKFRIDAY,crypto,mobile,web,tiktok,0,,pending,
VatOZ0BbacwN,2025-08-01 17:18:21,1170,MA,Rabat,1038,Électronique,Écouteurs,12.63,1,WELCOME10,paypal,desktop,boutique,instagram,0,,paid,
1sN9Z8B9ubsy,2025-09-10 14:01:47,1828,CA,Toronto,1153,Mode,Vêtements,27.55,1,BLACKFRIDAY,paypal,mobile,app,google,0,,paid,
transaction_id,ts,user_id,country,city,product_id,category,subcategory,unit_price,qte,discount_code,payment_type,device,channel,referrer,is_return,return_date,status,notes
P8Xpfk2d2aI9,2025-09-09 17:31:02,736,MA,Casablanca,1266,Beauté,Maquillage,55.49,1,,card,mobile,web,newsletter,0,,paid,"Promo appliquée, vérifier le cumul"
CnX9hHCv0C8P,2025-10-06 01:12:31,856,US,New York,1167,Mode,Accessoires,63.33,1,,paypal,mobile,boutique,google,0,,paid,"Livraison express, signature exigée"
Wz5knFZXIQ70,2025-10-11 09:17:43,1430,FR,Paris,1011,Électronique,Téléphones,19.44,1,,paypal,mobile,web,newsletter,0,,paid,⚠️ Douanes: formulaire requis
jAH12nGQ4Nwm,2025-09-22 10:50:42,1928,CA,Vancouver,1222,Sport,Randonnée,34.57,-1,WELCOME10,crypto,mobile,web,direct,1,2025-10-05,paid,
zgPR6a1NvhT1,2025-07-06 13:46:14,222,US,Seattle,1070,Maison,Cuisine,29.39,1,,paypal,mobile,web,friend,0,,paid,⚠️ Douanes: formulaire requis
lQhRfp6ayumk,2025-08-01 04:59:28,756,US,Seattle,1146,Mode,Vêtements,13.22,1,,crypto,mobile,app,google,0,,paid,
693PNwip9w3w,2025-09-12 22:49:23,109,MA,Casablanca,1206,Sport,Cyclisme,31.74,1,,interac,desktop,app,google,0,,paid,
Dce53Ic5t7KU,2025-08-25 20:50:21,1159,CA,Vancouver,1143,Mode,Vêtements,26.91,5,STUDENT,interac,mobile,boutique,instagram,0,,paid,
V3PdyKdbVPxI,2025-10-09 21:42:32,920,CA,Montréal,1067,Maison,Cuisine,40.52,5,,paypal,mobile,web,newsletter,0,,paid,
CaVDAv6ImV6p,2025-09-15 12:03:17,1758,US,Seattle,1062,Maison,Cuisine,14.11,5,,crypto,mobile,web,direct,0,,paid,"Client a dit: ""excellent, merci !"""
rXyudgmaEXmD,2025-08-24 13:10:40,668,MA,Marrakech,1177,Mode,Accessoires,50.74,1,STUDENT,card,mobile,web,friend,0,,paid,
mVOwBsegPJpw,2025-09-15 12:09:19,1836,MA,Casablanca,1004,Électronique,Téléphones,21.82,1,,paypal,desktop,web,instagram,0,,paid,"Nom cont… ""Dupont, Jean"""
QCcLIflZd3Gd,2025-10-11 01:28:36,1071,US,Seattle,1216,Sport,Cyclisme,16.67,5,ÉTÉ2025,interac,tablet,marketplace,tiktok,0,,failed,
GUrkf73gjxMB,2025-09-01 10:49:24,1050,FR,Lyon,1023,Électronique,Écouteurs,12.03,1,,card,mobile,app,friend,0,,paid,
jxhzXF9wdtkJ,2025-07-07 00:42:16,1815,US,Boston,1079,Maison,Cuisine,9.08,1,WELCOME10,paypal,desktop,web,friend,0,,paid,
F0bgNoykJz3A,2025-10-10 17:50:33,1757,DE,Munich,1001,Électronique,Téléphones,22.89,2,WELCOME10,paypal,desktop,app,tiktok,0,,pending,
awr50wsMRuGR,2025-08-05 06:03:19,88,MA,Rabat,1002,Électronique,Téléphones,33.91,1,STUDENT,interac,desktop,app,instagram,0,,pending,
nBnVYFmNmKxo,2025-09-17 20:42:30,136,DE,Hamburg,1059,Électronique,Tablettes,39.96,2,STUDENT,paypal,mobile,app,newsletter,0,,pending,
IczVBYOqqo6u,2025-08-05 21:13:04,60,FR,Marseille,1295,Beauté,Cheveux,17.35,1,,interac,mobile,app,google,0,,refunded,
pMabQDpdhENh,2025-09-26 22:23:12,1599,MA,Marrakech,1214,Sport,Cyclisme,20.95,2,ÉTÉ2025,interac,mobile,app,direct,0,,paid,"Client a dit: ""excellent, merci !"""
M4MIJuy5zAsu,2025-08-14 03:10:33,330,MA,Casablanca,1103,Maison,Literie,16.43,2,ÉTÉ2025,crypto,mobile,web,google,0,,paid,
6wO0myz7bRep,2025-08-25 14:19:16,467,FR,Lyon,1026,Électronique,Écouteurs,13.8,5,,crypto,mobile,app,google,0,,paid,
FoFlNQuOpgoB,2025-08-13 18:11:00,316,CA,Montréal,1221,Sport,Randonnée,9.64,1,,interac,mobile,web,tiktok,0,,paid,
WsiPEHB75TbV,2025-09-08 13:47:54,1374,FR,Toulouse,1093,Maison,Décoration,20.83,3,,crypto,mobile,web,instagram,0,,paid,
aLKEGt6EkWjx,2025-08-21 07:12:11,951,DE,Hamburg,1142,Mode,Vêtements,10.98,3,ÉTÉ2025,paypal,mobile,app,instagram,0,,paid,
upX8qb6pOrCT,2025-10-13 20:10:23,543,DE,Berlin,1293,Beauté,Cheveux,37.52,2,,card,tablet,web,instagram,0,,paid,
rFlLWj7xWD25,2025-10-02 18:32:15,1939,US,New York,1145,Mode,Vêtements,36.27,5,,card,desktop,web,direct,0,,paid,
Y0naMl8Pb5B8,2025-07-24 16:11:40,1817,FR,Paris,1031,Électronique,Écouteurs,61.94,5,BLACKFRIDAY,paypal,mobile,boutique,friend,0,,paid,
BzZavAjR4VDG,2025-09-10 08:47:54,2,DE,Munich,1094,Maison,Décoration,20.16,2,BLACKFRIDAY,interac,mobile,web,friend,0,,paid,⚠️ Douanes: formulaire requis
dERiHKttdHOq,2025-09-24 08:46:24,1820,CA,Toronto,1009,Électronique,Téléphones,32.18,1,,interac,mobile,web,tiktok,0,,paid,
mxgq16FK9fQh,2025-08-31 10:32:27,624,US,San Francisco,1228,Sport,Randonnée,17.16,1,BLACKFRIDAY,interac,tablet,app,newsletter,0,,paid,
3YUqieezaLcw,2025-08-10 13:36:03,549,US,Boston,1291,Beauté,Cheveux,19.17,5,BLACKFRIDAY,paypal,desktop,web,friend,0,,paid,
tVJupb3nWdZh,2025-08-17 09:34:03,1333,FR,Paris,1115,Maison,Literie,28.52,1,BLACKFRIDAY,paypal,tablet,web,friend,0,,paid,
0LUkpWbyQXNf,2025-08-09 01:19:46,859,MA,Marrakech,1191,Sport,Fitness,37.64,1,,card,desktop,web,instagram,0,,paid,
vEcI1uBqre9G,2025-07-12 09:00:24,1200,US,Boston,1175,Mode,Accessoires,37.1,-1,ÉTÉ2025,paypal,desktop,web,direct,1,2025-07-22,paid,
TRcy5TbXaIdx,2025-08-25 20:46:49,309,US,Boston,1167,Mode,Accessoires,63.33,1,,crypto,desktop,boutique,direct,0,,paid,
otXyfNvOv5tE,2025-07-30 07:04:30,968,MA,Rabat,1267,Beauté,Maquillage,12.0,5,,paypal,mobile,app,tiktok,0,,paid,
eeLXYqPSvt2u,2025-09-06 09:44:39,1923,MA,Rabat,1087,Maison,Décoration,28.92,1,WELCOME10,paypal,tablet,app,direct,0,,paid,
xzba82nptVc7,2025-07-25 17:53:36,30,FR,Paris,1219,Sport,Cyclisme,25.56,1,,crypto,mobile,web,newsletter,0,,paid,
AZ818pziRRyC,2025-10-04 12:31:07,229,MA,Rabat,1077,Maison,Cuisine,21.13,1,STUDENT,paypal,mobile,web,instagram,0,,refunded,
CXVQZ9mgpgzH,2025-09-21 09:20:30,698,MA,Rabat,1028,Électronique,Écouteurs,18.17,1,,paypal,mobile,web,direct,0,,paid,
J69PqcUDO4lK,2025-07-11 19:02:56,885,FR,Marseille,1095,Maison,Décoration,11.8,-1,BLACKFRIDAY,interac,mobile,web,instagram,1,,pending,
w4xByRu6waUM,2025-08-03 11:00:55,839,FR,Paris,1050,Électronique,Tablettes,28.85,3,ÉTÉ2025,paypal,mobile,app,instagram,0,,paid,
VYbZayS0K2cK,2025-08-12 23:05:35,1800,DE,Berlin,1026,Électronique,Écouteurs,13.8,1,WELCOME10,crypto,mobile,marketplace,instagram,0,,paid,
lyazbgqOmZM4,2025-07-01 16:19:33,875,CA,Ottawa,1159,Mode,Vêtements,34.07,1,,crypto,mobile,web,direct,0,,paid,
hVPhxg4cMbiv,2025-10-02 04:07:13,323,CA,Québec,1063,Maison,Cuisine,13.49,1,WELCOME10,crypto,mobile,web,direct,0,,paid,
Kx3IjELsA7sQ,2025-09-10 04:02:07,905,DE,Hamburg,1190,Sport,Fitness,19.62,1,,crypto,mobile,web,tiktok,0,,paid,
e0R0bCCo7Cci,2025-08-22 00:21:00,486,FR,Paris,1030,Électronique,Écouteurs,18.16,1,WELCOME10,card,desktop,app,direct,0,,paid,
LFjS7oFkaSur,2025-09-10 01:29:50,138,US,Boston,1233,Sport,Randonnée,17.71,1,STUDENT,paypal,desktop,web,friend,0,,refunded,
MycQiRNkPjZb,2025-08-22 14:46:13,337,MA,Marrakech,1266,Beauté,Maquillage,55.49,5,,interac,tablet,boutique,newsletter,0,,pending,
bB5TDJeBDrjM,2025-10-11 15:43:13,140,DE,Hamburg,1248,Beauté,Soins,59.31,1,,card,mobile,app,friend,0,,paid,"Promo appliquée, vérifier le cumul"
OrWXAQX1PO0H,2025-08-24 06:34:45,303,US,New York,1274,Beauté,Maquillage,15.02,5,,paypal,mobile,boutique,direct,0,,paid,
QWoIt7wYh11y,2025-08-16 15:45:23,1683,FR,Paris,1008,Électronique,Téléphones,19.4,5,,card,desktop,app,tiktok,0,,paid,
CpGA9nWY9i9H,2025-07-23 05:46:27,55,MA,Rabat,1019,Électronique,Téléphones,12.11,1,,crypto,mobile,web,instagram,0,,paid,
4LotKBsOco4p,2025-10-05 14:02:18,682,CA,Gatineau,1199,Sport,Fitness,13.85,5,,card,mobile,web,instagram,0,,paid,
xnNq6fYPfqPC,2025-08-26 03:32:27,1432,MA,Rabat,1070,Maison,Cuisine,29.39,-1,STUDENT,paypal,mobile,web,friend,1,2025-09-19,paid,
LZY1rsaj8RjH,2025-10-07 08:31:40,1258,CA,Vancouver,1031,Électronique,Écouteurs,61.94,1,ÉTÉ2025,interac,tablet,web,tiktok,0,,paid,
8hPcHh3REOYE,2025-07-08 11:27:23,748,FR,Paris,1156,Mode,Vêtements,62.36,1,STUDENT,card,mobile,app,direct,0,,paid,"Nom cont… ""Dupont, Jean"""
xeAIsiRrGGRL,2025-09-15 18:50:35,364,MA,Marrakech,1291,Beauté,Cheveux,19.17,1,WELCOME10,card,desktop,app,google,0,,paid,
1bllYtNB4hgc,2025-09-11 14:03:28,136,DE,Hamburg,1081,Maison,Décoration,29.33,2,,crypto,mobile,web,tiktok,0,,paid,"Client a dit: ""excellent, merci !"""
7xf3iF65LiJh,2025-07-31 08:05:34,1087,CA,Toronto,1116,Maison,Literie,24.11,1,,crypto,mobile,web,tiktok,0,,paid,
cwbXo6A7UGfU,2025-08-05 10:21:26,158,CA,Toronto,1216,Sport,Cyclisme,16.67,1,ÉTÉ2025,paypal,tablet,app,google,0,,paid,
5wZKzfRsAxP5,2025-07-25 20:48:11,1858,MA,Rabat,1060,Maison,Cuisine,19.31,5,STUDENT,paypal,mobile,web,google,0,,paid,"Livraison express, signature exigée"
PARfQDzmyP28,2025-07-14 20:00:01,346,MA,Casablanca,1235,Sport,Randonnée,33.68,5,STUDENT,interac,mobile,app,friend,0,,paid,
eHBw6Q82Zq2F,2025-08-18 10:08:54,1567,FR,Paris,1212,Sport,Cyclisme,39.53,5,,interac,tablet,web,direct,0,,paid,
qjnKGGmcxcoR,2025-08-16 12:01:31,894,MA,Casablanca,1233,Sport,Randonnée,17.71,3,,paypal,mobile,web,tiktok,0,,paid,
mOUtKTME2SsY,2025-07-20 06:07:36,215,US,Seattle,1211,Sport,Cyclisme,43.28,1,WELCOME10,crypto,mobile,web,google,0,,failed,
ogNGDXCk7qWZ,2025-09-19 23:48:56,889,US,Seattle,1172,Mode,Accessoires,23.6,1,ÉTÉ2025,paypal,tablet,boutique,direct,0,,refunded,
dRmxpLg00GWD,2025-09-13 22:13:26,1824,CA,Québec,1282,Beauté,Cheveux,54.22,1,,crypto,mobile,web,friend,0,,refunded,
yXQG2jKt1wHq,2025-08-22 06:25:29,1081,US,New York,1212,Sport,Cyclisme,39.53,1,BLACKFRIDAY,crypto,mobile,web,instagram,0,,failed,
zcc8N4YDdKCd,2025-09-28 07:30:13,1989,CA,Gatineau,1289,Beauté,Cheveux,17.97,1,,interac,mobile,web,tiktok,0,,failed,
f7PmYT0a7AvF,2025-08-16 21:28:39,401,US,Boston,1141,Mode,Vêtements,47.16,2,,card,desktop,web,instagram,0,,paid,
qAtp8a3csz0p,2025-07-05 11:47:40,1104,CA,Gatineau,1274,Beauté,Maquillage,15.02,1,,card,mobile,web,direct,0,,pending,
wawiLi3ZjKiX,2025-09-03 02:33:25,395,DE,Berlin,1176,Mode,Accessoires,24.69,2,,interac,mobile,boutique,tiktok,0,,paid,
8NFO8tprWTqv,2025-08-25 04:24:40,1726,DE,Berlin,1282,Beauté,Cheveux,54.22,1,,interac,tablet,web,tiktok,0,,paid,
ew9EndTXA1DB,2025-08-29 10:38:19,472,FR,Toulouse,1082,Maison,Décoration,51.36,1,,crypto,desktop,web,instagram,0,,paid,
pyj8IFrc4680,2025-09-15 02:14:56,1231,FR,Lyon,1011,Électronique,Téléphones,19.44,1,,interac,desktop,web,direct,0,,failed,
px2uLgz7RJ97,2025-09-03 16:33:25,826,FR,Marseille,1073,Maison,Cuisine,53.64,1,,interac,tablet,web,google,0,,paid,
BJpmHvvi76TB,2025-09-26 01:13:12,1469,MA,Marrakech,1224,Sport,Randonnée,19.38,1,,interac,desktop,marketplace,friend,0,,paid,
9Ze6uaYTM47S,2025-07-28 20:01:13,1082,DE,Munich,1087,Maison,Décoration,28.92,2,,card,mobile,web,friend,0,,refunded,
D3ZJ7CZCZGqr,2025-08-15 01:25:19,224,DE,Munich,1090,Maison,Décoration,25.75,1,,interac,mobile,web,google,0,,paid,
VxLshgFtKbrK,2025-09-06 02:47:02,1499,CA,Québec,1273,Beauté,Maquillage,24.66,1,,interac,mobile,web,direct,0,,paid,
JaYb3F1ROCzv,2025-07-05 06:47:12,861,DE,Berlin,1209,Sport,Cyclisme,168.4,3,,interac,desktop,web,friend,0,,paid,
WXQlQSImCGhS,2025-08-09 06:52:21,1061,MA,Casablanca,1136,Mode,Chaussures,16.58,5,,crypto,mobile,web,instagram,0,,paid,
i9fc4Vl8k5Mz,2025-08-19 10:00:27,159,FR,Toulouse,1048,Électronique,Tablettes,29.13,1,,card,mobile,app,direct,0,,paid,
BnSlpEpesNts,2025-07-07 01:33:49,680,DE,Berlin,1014,Électronique,Téléphones,10.36,1,,card,tablet,app,tiktok,0,,paid,
Rf65DXE4MGFs,2025-09-01 06:43:46,1887,US,New York,1293,Beauté,Cheveux,37.52,1,,card,mobile,web,google,0,,pending,
nMNK0b0OmQa6,2025-07-06 06:55:43,744,CA,Gatineau,1074,Maison,Cuisine,6.62,3,BLACKFRIDAY,paypal,mobile,web,tiktok,0,,paid,
t672jHBcBxti,2025-10-03 08:25:11,1931,MA,Casablanca,1295,Beauté,Cheveux,17.35,5,,interac,mobile,app,instagram,0,,paid,
mezv2j1T2zqY,2025-08-07 12:34:28,1312,MA,Casablanca,1135,Mode,Chaussures,53.25,1,WELCOME10,interac,mobile,boutique,newsletter,0,,paid,
GgPVDQhC4syH,2025-09-14 14:55:25,1527,MA,Rabat,1152,Mode,Vêtements,17.46,5,,paypal,desktop,app,tiktok,0,,paid,
jyUcNKdQi8GM,2025-08-30 16:33:34,1967,DE,Hamburg,1271,Beauté,Maquillage,11.97,5,,paypal,desktop,app,newsletter,0,,paid,
BF6WSnbECj2t,2025-08-09 08:32:14,171,MA,Marrakech,1157,Mode,Vêtements,31.09,5,STUDENT,interac,desktop,boutique,google,0,,paid,"Client a dit: ""excellent, merci !"""
ZygFP0xOLsgd,2025-08-09 22:45:41,564,MA,Casablanca,1056,Électronique,Tablettes,16.13,2,BLACKFRIDAY,crypto,mobile,web,tiktok,0,,pending,
TVbzxH52hR3o,2025-09-07 21:36:13,1954,MA,Casablanca,1202,Sport,Cyclisme,42.16,2,WELCOME10,crypto,mobile,web,instagram,0,,paid,
nAYv6RIv5yfZ,2025-07-14 22:14:25,1532,DE,Munich,1298,Beauté,Cheveux,36.83,3,ÉTÉ2025,crypto,desktop,web,newsletter,0,,paid,"Nom cont… ""Dupont, Jean"""
xNUxI9dFMRCW,2025-08-17 01:13:50,238,FR,Lyon,1290,Beauté,Cheveux,22.11,5,STUDENT,crypto,tablet,marketplace,direct,0,,paid,
8YGPI5g2q3Uj,2025-08-03 04:59:22,1805,CA,Montréal,1030,Électronique,Écouteurs,18.16,3,,interac,desktop,app,google,0,,paid,
zXH4CTidge9Q,2025-10-01 08:16:58,1087,MA,Marrakech,1095,Maison,Décoration,11.8,1,,paypal,desktop,app,friend,0,,refunded,
d97X1SaR5ttz,2025-08-20 23:32:22,1465,FR,Paris,1065,Maison,Cuisine,48.33,3,BLACKFRIDAY,card,mobile,web,newsletter,0,,refunded,"Livraison express, signature exigée"
k3Kum0lcuesK,2025-09-08 00:51:20,1868,DE,Munich,1286,Beauté,Cheveux,22.74,1,,paypal,mobile,app,tiktok,0,,refunded,
dgraOqRpt2W0,2025-08-01 14:26:53,1262,CA,Ottawa,1051,Électronique,Tablettes,20.24,1,STUDENT,card,mobile,marketplace,direct,0,,refunded,
LNZEEmNkklar,2025-09-17 05:28:08,1853,MA,Casablanca,1014,Électronique,Téléphones,10.36,1,ÉTÉ2025,crypto,desktop,web,tiktok,0,,paid,
MBDHQKhsGKCJ,2025-09-18 15:16:07,688,DE,Berlin,1032,Électronique,Écouteurs,24.37,5,,paypal,desktop,app,google,0,,paid,"Client a dit: ""excellent, merci !"""
eAEV8gzpwqAl,2025-07-25 00:38:47,154,MA,Marrakech,1157,Mode,Vêtements,31.09,1,,crypto,desktop,marketplace,instagram,0,,paid,⚠️ Douanes: formulaire requis
YOGKpeE569AM,2025-09-24 06:04:24,1821,FR,Lyon,1235,Sport,Randonnée,33.68,1,STUDENT,card,mobile,web,direct,0,,pending,⚠️ Douanes: formulaire requis
geZknT31bjJW,2025-07-08 01:12:01,570,FR,Lyon,1289,Beauté,Cheveux,17.97,3,,card,mobile,web,newsletter,0,,paid,
84To5AWD2pls,2025-08-19 04:22:38,164,DE,Hamburg,1169,Mode,Accessoires,16.83,1,STUDENT,card,desktop,web,google,0,,failed,
BXqwM4oZmaBG,2025-10-13 21:35:35,1243,US,New York,1298,Beauté,Cheveux,36.83,3,,card,mobile,app,tiktok,0,,paid,
1NmenX8W4Xdd,2025-09-17 19:48:14,327,DE,Munich,1279,Beauté,Maquillage,20.23,1,WELCOME10,card,desktop,boutique,friend,0,,paid,
yi27yakATUIF,2025-09-13 12:29:00,947,FR,Lyon,1225,Sport,Randonnée,42.29,5,,paypal,mobile,marketplace,newsletter,0,,refunded,"Adresse incomplète, revoir 📦"
kn2eKIx8Fky7,2025-09-04 07:00:19,1755,US,New York,1133,Mode,Chaussures,31.09,3,BLACKFRIDAY,interac,mobile,web,friend,0,,paid,
86btGLQPbOxE,2025-08-05 01:29:20,186,DE,Berlin,1128,Mode,Chaussures,25.79,1,,paypal,mobile,app,direct,0,,paid,"Paiement réessayé, ok"
eRPmTKeUiDj8,2025-07-07 12:18:24,1846,DE,Munich,1228,Sport,Randonnée,17.16,5,WELCOME10,crypto,mobile,marketplace,direct,0,,paid,
Z1WAUsCg8JxA,2025-10-01 22:48:46,851,CA,Ottawa,1153,Mode,Vêtements,27.55,5,,interac,mobile,marketplace,newsletter,0,,paid,
vh0B6q9XfYed,2025-07-09 00:30:41,320,DE,Hamburg,1219,Sport,Cyclisme,25.56,3,,crypto,mobile,web,direct,0,,pending,
GBW9YE2682PF,2025-09-01 14:19:28,1927,MA,Rabat,1154,Mode,Vêtements,28.4,3,,card,tablet,app,google,0,,pending,
YCI6HlXvQbOr,2025-09-10 18:18:31,1797,FR,Lyon,1284,Beauté,Cheveux,71.27,3,,crypto,desktop,boutique,direct,0,,pending,
6Je2mzTxXxyi,2025-08-08 10:38:55,1655,CA,Montréal,1079,Maison,Cuisine,9.08,3,,card,mobile,web,google,0,,paid,
6S4M8V9kvGQm,2025-09-04 03:30:42,1259,FR,Paris,1090,Maison,Décoration,25.75,1,,card,desktop,web,newsletter,0,,paid,
lX0a8fwyCYOM,2025-07-26 07:32:26,1465,FR,Toulouse,1262,Beauté,Maquillage,4.85,2,ÉTÉ2025,card,mobile,web,instagram,0,,paid,
Jonqd15KYMAN,2025-08-04 17:49:08,166,FR,Paris,1131,Mode,Chaussures,25.39,3,,paypal,mobile,web,friend,0,,paid,
O8xBy4XfwC6H,2025-09-15 05:04:33,243,MA,Marrakech,1023,Électronique,Écouteurs,12.03,2,,crypto,mobile,web,google,0,,paid,
P848IxwG31xv,2025-09-27 03:31:35,1234,FR,Marseille,1272,Beauté,Maquillage,43.89,1,,card,mobile,boutique,newsletter,0,,paid,
szIdrim2GNXX,2025-07-23 11:13:58,384,FR,Marseille,1022,Électronique,Écouteurs,25.37,1,,interac,mobile,app,direct,0,,paid,
JJGkxU5iaX6f,2025-08-24 23:59:47,1541,CA,Ottawa,1197,Sport,Fitness,26.49,1,ÉTÉ2025,paypal,mobile,app,newsletter,0,,paid,
twl9EDJHFcdX,2025-09-27 14:37:18,1121,CA,Toronto,1181,Sport,Fitness,15.98,1,ÉTÉ2025,card,mobile,app,google,0,,paid,"Livraison express, signature exigée"
oY3W5kAMbbcm,2025-08-09 11:45:29,639,FR,Lyon,1046,Électronique,Tablettes,19.49,1,,crypto,tablet,app,friend,0,,paid,
Fh3O7rOcWpUx,2025-09-05 15:38:59,277,DE,Berlin,1226,Sport,Randonnée,25.33,1,WELCOME10,interac,mobile,web,google,0,,paid,
Uvnxhx1aX7qx,2025-09-11 01:41:28,136,US,Seattle,1213,Sport,Cyclisme,33.98,2,,crypto,desktop,web,newsletter,0,,paid,
4fYJPm6kT2SO,2025-09-14 00:25:51,429,DE,Hamburg,1038,Électronique,Écouteurs,12.63,2,,crypto,mobile,web,friend,0,,paid,
DYfIX4FfIWG3,2025-09-21 02:53:43,1411,DE,Munich,1065,Maison,Cuisine,48.33,5,,crypto,mobile,web,direct,0,,paid,
Eqv1H7bA4xtx,2025-08-11 04:19:39,1277,CA,Ottawa,1064,Maison,Cuisine,36.83,1,,crypto,mobile,app,friend,0,,paid,
rqVQHuLnpjI2,2025-07-31 12:51:37,1646,CA,Ottawa,1083,Maison,Décoration,18.93,3,WELCOME10,crypto,mobile,app,newsletter,0,,paid,
43aOvuOa2UBG,2025-07-24 03:20:12,677,MA,Marrakech,1292,Beauté,Cheveux,18.27,1,ÉTÉ2025,interac,mobile,web,tiktok,0,,paid,
PRmVQBPH1Tg9,2025-07-22 15:32:16,753,CA,Montréal,1156,Mode,Vêtements,62.36,5,,card,desktop,web,instagram,1,,paid,
zyv1QgAyAfCX,2025-10-01 20:03:51,1647,FR,Toulouse,1203,Sport,Cyclisme,41.55,1,,paypal,mobile,app,direct,0,,paid,"Nom cont… ""Dupont, Jean"""
UrdM7C4pJ5I9,2025-07-16 07:25:49,1710,DE,Munich,1133,Mode,Chaussures,31.09,1,,crypto,desktop,web,tiktok,0,,paid,
uFul8EdkPr9Z,2025-08-20 07:25:41,1475,DE,Munich,1010,Électronique,Téléphones,19.46,3,STUDENT,card,mobile,web,tiktok,0,,paid,
ho2SEMIy7xDV,2025-09-06 20:36:34,815,MA,Marrakech,1294,Beauté,Cheveux,29.33,1,ÉTÉ2025,crypto,mobile,app,newsletter,0,,paid,
WrWpd5AB5syX,2025-07-19 00:18:01,541,CA,Québec,1154,Mode,Vêtements,28.4,5,,crypto,desktop,web,google,0,,paid,
YtbCLvNfC1JP,2025-10-09 02:31:40,1176,US,New York,1152,Mode,Vêtements,17.46,1,WELCOME10,interac,tablet,app,instagram,0,,paid,
I2ec2L7H0UeU,2025-09-09 12:42:16,1103,CA,Ottawa,1060,Maison,Cuisine,19.31,1,,crypto,desktop,web,tiktok,0,,paid,
n8WXNDPf24jK,2025-09-29 13:26:44,948,CA,Gatineau,1151,Mode,Vêtements,29.17,5,,interac,desktop,web,friend,0,,paid,
zaOnMXLR96Y8,2025-07-23 19:46:37,1556,FR,Toulouse,1105,Maison,Literie,30.02,3,,interac,mobile,app,tiktok,0,,paid,
F6eTt1gGdbqq,2025-10-01 11:46:35,1561,MA,Marrakech,1222,Sport,Randonnée,34.57,1,,paypal,mobile,web,friend,0,,failed,
dlmrsRXvgrBa,2025-10-03 13:41:55,739,FR,Paris,1002,Électronique,Téléphones,33.91,1,,crypto,desktop,web,google,0,,paid,
hliQaRADL3IK,2025-09-24 03:05:22,1353,FR,Toulouse,1025,Électronique,Écouteurs,25.93,1,,interac,desktop,app,newsletter,0,,paid,
uokgna4lm5of,2025-10-14 12:10:03,1646,FR,Toulouse,1136,Mode,Chaussures,16.58,5,BLACKFRIDAY,card,desktop,web,google,0,,paid,
DM0gdEmkE8dz,2025-07-01 09:15:50,1924,FR,Toulouse,1142,Mode,Vêtements,10.98,1,,interac,tablet,app,google,0,,paid,
QNXrWPsswPWX,2025-09-04 08:43:51,954,DE,Hamburg,1007,Électronique,Téléphones,36.01,1,,interac,mobile,boutique,google,0,,failed,
ol2ksRqEJvNB,2025-09-26 20:57:55,392,US,San Francisco,1205,Sport,Cyclisme,15.35,2,BLACKFRIDAY,paypal,mobile,web,direct,0,,paid,
EPjYfN5l9Fnf,2025-07-03 18:15:53,989,US,New York,1184,Sport,Fitness,21.94,5,,crypto,mobile,marketplace,google,0,,paid,
B3Vzia2A9etQ,2025-10-09 07:33:43,305,US,New York,1224,Sport,Randonnée,19.38,1,,card,desktop,web,newsletter,0,,paid,"Livraison express, signature exigée"
GbH2g7DsTCVj,2025-07-02 04:02:28,1256,CA,Gatineau,1139,Mode,Chaussures,13.26,2,,crypto,mobile,app,newsletter,0,,paid,
NagdNLkjyA6C,2025-09-11 13:09:48,374,MA,Marrakech,1030,Électronique,Écouteurs,18.16,3,,paypal,mobile,marketplace,friend,0,,paid,
NC3AaTcLZz9S,2025-08-01 05:13:24,597,FR,Paris,1137,Mode,Chaussures,20.88,5,ÉTÉ2025,card,mobile,boutique,instagram,0,,paid,
6Hl2GkHaVGjx,2025-09-06 23:49:26,1710,FR,Toulouse,1275,Beauté,Maquillage,30.91,1,,interac,desktop,web,instagram,0,,paid,
YTrm261UaeIm,2025-09-20 20:00:15,281,DE,Munich,1146,Mode,Vêtements,13.22,3,,interac,mobile,web,newsletter,0,,paid,
